Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (FBS),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balances (2010-)","400","Jordan","5611","Import Quantity","S2807","Rice and products","2021","2021","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","400","Jordan","5911","Export Quantity","S2807","Rice and products","2017","2017","1000 t","3","I","Imputed value"
"FBS","Food Balances (2010-)","400","Jordan","5911","Export Quantity","S2807","Rice and products","2018","2018","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","400","Jordan","5911","Export Quantity","S2807","Rice and products","2019","2019","1000 t","3","I","Imputed value"
"FBS","Food Balances (2010-)","400","Jordan","5911","Export Quantity","S2807","Rice and products","2020","2020","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","400","Jordan","5611","Import Quantity","S2520","Cereals, Other","2017","2017","1000 t","3","I","Imputed value"
"FBS","Food Balances (2010-)","400","Jordan","5611","Import Quantity","S2520","Cereals, Other","2018","2018","1000 t","4","I","Imputed value"
"FBS","Food Balances (2010-)","400","Jordan","5611","Import Quantity","S2520","Cereals, Other","2019","2019","1000 t","3","I","Imputed value"
"FBS","Food Balances (2010-)","400","Jordan","5611","Import Quantity","S2520","Cereals, Other","2020","2020","1000 t","2","I","Imputed value"
"FBS","Food Balances (2010-)","400","Jordan","5611","Import Quantity","S2520","Cereals, Other","2021","2021","1000 t","2","I","Imputed value"
"FBS","Food Balances (2010-)","400","Jordan","5911","Export Quantity","S2520","Cereals, Other","2017","2017","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","400","Jordan","5911","Export Quantity","S2520","Cereals, Other","2018","2018","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","400","Jordan","5911","Export Quantity","S2520","Cereals, Other","2019","2019","1000 t","1","I","Imputed value"
"FBS","Food Balances (2010-)","400","Jordan","5911","Export Quantity","S2520","Cereals, Other","2020","2020","1000 t","1","I","Imputed value"
"FBS","Food Balances (2010-)","400","Jordan","5911","Export Quantity","S2520","Cereals, Other","2021","2021","1000 t","1","I","Imputed value"
"FBS","Food Balances (2010-)","400","Jordan","5511","Production","S2531","Potatoes and products","2017","2017","1000 t","156","I","Imputed value"
"FBS","Food Balances (2010-)","400","Jordan","5511","Production","S2531","Potatoes and products","2018","2018","1000 t","153","I","Imputed value"
"FBS","Food Balances (2010-)","400","Jordan","5511","Production","S2531","Potatoes and products","2019","2019","1000 t","174","I","Imputed value"
"FBS","Food Balances (2010-)","400","Jordan","5511","Production","S2531","Potatoes and products","2020","2020","1000 t","148","I","Imputed value"
"FBS","Food Balances (2010-)","400","Jordan","5511","Production","S2531","Potatoes and products","2021","2021","1000 t","189","I","Imputed value"
"FBS","Food Balances (2010-)","400","Jordan","5611","Import Quantity","S2531","Potatoes and products","2017","2017","1000 t","159","I","Imputed value"
"FBS","Food Balances (2010-)","400","Jordan","5611","Import Quantity","S2531","Potatoes and products","2018","2018","1000 t","180","I","Imputed value"
"FBS","Food Balances (2010-)","400","Jordan","5611","Import Quantity","S2531","Potatoes and products","2019","2019","1000 t","193","I","Imputed value"
"FBS","Food Balances (2010-)","400","Jordan","5611","Import Quantity","S2531","Potatoes and products","2020","2020","1000 t","146","I","Imputed value"
"FBS","Food Balances (2010-)","400","Jordan","5611","Import Quantity","S2531","Potatoes and products","2021","2021","1000 t","176","I","Imputed value"
"FBS","Food Balances (2010-)","400","Jordan","5911","Export Quantity","S2531","Potatoes and products","2017","2017","1000 t","10","I","Imputed value"
"FBS","Food Balances (2010-)","400","Jordan","5911","Export Quantity","S2531","Potatoes and products","2018","2018","1000 t","6","I","Imputed value"
"FBS","Food Balances (2010-)","400","Jordan","5911","Export Quantity","S2531","Potatoes and products","2019","2019","1000 t","5","I","Imputed value"
"FBS","Food Balances (2010-)","400","Jordan","5911","Export Quantity","S2531","Potatoes and products","2020","2020","1000 t","7","I","Imputed value"
"FBS","Food Balances (2010-)","400","Jordan","5911","Export Quantity","S2531","Potatoes and products","2021","2021","1000 t","4","I","Imputed value"
"FBS","Food Balances (2010-)","400","Jordan","5511","Production","S2580","Olive Oil","2017","2017","1000 t","22","I","Imputed value"
"FBS","Food Balances (2010-)","400","Jordan","5511","Production","S2580","Olive Oil","2018","2018","1000 t","23","I","Imputed value"
"FBS","Food Balances (2010-)","400","Jordan","5511","Production","S2580","Olive Oil","2019","2019","1000 t","37","I","Imputed value"
"FBS","Food Balances (2010-)","400","Jordan","5511","Production","S2580","Olive Oil","2020","2020","1000 t","26","I","Imputed value"
"FBS","Food Balances (2010-)","400","Jordan","5511","Production","S2580","Olive Oil","2021","2021","1000 t","25","I","Imputed value"
"FBS","Food Balances (2010-)","400","Jordan","5611","Import Quantity","S2580","Olive Oil","2017","2017","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","400","Jordan","5611","Import Quantity","S2580","Olive Oil","2018","2018","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","400","Jordan","5611","Import Quantity","S2580","Olive Oil","2019","2019","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","400","Jordan","5611","Import Quantity","S2580","Olive Oil","2021","2021","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","400","Jordan","5911","Export Quantity","S2580","Olive Oil","2017","2017","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","400","Jordan","5911","Export Quantity","S2580","Olive Oil","2018","2018","1000 t","1","I","Imputed value"
"FBS","Food Balances (2010-)","400","Jordan","5911","Export Quantity","S2580","Olive Oil","2019","2019","1000 t","1","I","Imputed value"
"FBS","Food Balances (2010-)","400","Jordan","5911","Export Quantity","S2580","Olive Oil","2020","2020","1000 t","3","I","Imputed value"
"FBS","Food Balances (2010-)","400","Jordan","5911","Export Quantity","S2580","Olive Oil","2021","2021","1000 t","2","I","Imputed value"
"FBS","Food Balances (2010-)","400","Jordan","5511","Production","S2605","Vegetables, other","2017","2017","1000 t","872","I","Imputed value"
"FBS","Food Balances (2010-)","400","Jordan","5511","Production","S2605","Vegetables, other","2018","2018","1000 t","915","I","Imputed value"
"FBS","Food Balances (2010-)","400","Jordan","5511","Production","S2605","Vegetables, other","2019","2019","1000 t","857","I","Imputed value"
"FBS","Food Balances (2010-)","400","Jordan","5511","Production","S2605","Vegetables, other","2020","2020","1000 t","852","I","Imputed value"
"FBS","Food Balances (2010-)","400","Jordan","5511","Production","S2605","Vegetables, other","2021","2021","1000 t","1025","I","Imputed value"
"FBS","Food Balances (2010-)","400","Jordan","5611","Import Quantity","S2605","Vegetables, other","2017","2017","1000 t","133","I","Imputed value"
"FBS","Food Balances (2010-)","400","Jordan","5611","Import Quantity","S2605","Vegetables, other","2018","2018","1000 t","128","I","Imputed value"
"FBS","Food Balances (2010-)","400","Jordan","5611","Import Quantity","S2605","Vegetables, other","2019","2019","1000 t","128","I","Imputed value"
"FBS","Food Balances (2010-)","400","Jordan","5611","Import Quantity","S2605","Vegetables, other","2020","2020","1000 t","158","I","Imputed value"
"FBS","Food Balances (2010-)","400","Jordan","5611","Import Quantity","S2605","Vegetables, other","2021","2021","1000 t","112","I","Imputed value"
"FBS","Food Balances (2010-)","400","Jordan","5911","Export Quantity","S2605","Vegetables, other","2017","2017","1000 t","249","I","Imputed value"
"FBS","Food Balances (2010-)","400","Jordan","5911","Export Quantity","S2605","Vegetables, other","2018","2018","1000 t","225","I","Imputed value"
"FBS","Food Balances (2010-)","400","Jordan","5911","Export Quantity","S2605","Vegetables, other","2019","2019","1000 t","226","I","Imputed value"
"FBS","Food Balances (2010-)","400","Jordan","5911","Export Quantity","S2605","Vegetables, other","2020","2020","1000 t","212","I","Imputed value"
"FBS","Food Balances (2010-)","400","Jordan","5911","Export Quantity","S2605","Vegetables, other","2021","2021","1000 t","206","I","Imputed value"
"FBS","Food Balances (2010-)","400","Jordan","5611","Import Quantity","S2630","Coffee and products","2017","2017","1000 t","85","I","Imputed value"
"FBS","Food Balances (2010-)","400","Jordan","5611","Import Quantity","S2630","Coffee and products","2018","2018","1000 t","106","I","Imputed value"
"FBS","Food Balances (2010-)","400","Jordan","5611","Import Quantity","S2630","Coffee and products","2019","2019","1000 t","103","I","Imputed value"
"FBS","Food Balances (2010-)","400","Jordan","5611","Import Quantity","S2630","Coffee and products","2020","2020","1000 t","101","I","Imputed value"
"FBS","Food Balances (2010-)","400","Jordan","5611","Import Quantity","S2630","Coffee and products","2021","2021","1000 t","148","I","Imputed value"
"FBS","Food Balances (2010-)","400","Jordan","5911","Export Quantity","S2630","Coffee and products","2017","2017","1000 t","9","I","Imputed value"
"FBS","Food Balances (2010-)","400","Jordan","5911","Export Quantity","S2630","Coffee and products","2018","2018","1000 t","6","I","Imputed value"
"FBS","Food Balances (2010-)","400","Jordan","5911","Export Quantity","S2630","Coffee and products","2019","2019","1000 t","11","I","Imputed value"
"FBS","Food Balances (2010-)","400","Jordan","5911","Export Quantity","S2630","Coffee and products","2020","2020","1000 t","9","I","Imputed value"
"FBS","Food Balances (2010-)","400","Jordan","5911","Export Quantity","S2630","Coffee and products","2021","2021","1000 t","14","I","Imputed value"
"FBS","Food Balances (2010-)","400","Jordan","5511","Production","S2735","Meat, Other","2017","2017","1000 t","1","I","Imputed value"
"FBS","Food Balances (2010-)","400","Jordan","5511","Production","S2735","Meat, Other","2018","2018","1000 t","1","I","Imputed value"
"FBS","Food Balances (2010-)","400","Jordan","5511","Production","S2735","Meat, Other","2019","2019","1000 t","1","I","Imputed value"
"FBS","Food Balances (2010-)","400","Jordan","5511","Production","S2735","Meat, Other","2020","2020","1000 t","1","I","Imputed value"
"FBS","Food Balances (2010-)","400","Jordan","5511","Production","S2735","Meat, Other","2021","2021","1000 t","1","I","Imputed value"
"FBS","Food Balances (2010-)","400","Jordan","5611","Import Quantity","S2735","Meat, Other","2017","2017","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","400","Jordan","5611","Import Quantity","S2735","Meat, Other","2018","2018","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","400","Jordan","5611","Import Quantity","S2735","Meat, Other","2019","2019","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","400","Jordan","5611","Import Quantity","S2735","Meat, Other","2020","2020","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","400","Jordan","5611","Import Quantity","S2735","Meat, Other","2021","2021","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","400","Jordan","5911","Export Quantity","S2735","Meat, Other","2017","2017","1000 t","1","I","Imputed value"
"FBS","Food Balances (2010-)","400","Jordan","5911","Export Quantity","S2735","Meat, Other","2018","2018","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","400","Jordan","5911","Export Quantity","S2735","Meat, Other","2019","2019","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","400","Jordan","5911","Export Quantity","S2735","Meat, Other","2020","2020","1000 t","1","I","Imputed value"
"FBS","Food Balances (2010-)","400","Jordan","5911","Export Quantity","S2735","Meat, Other","2021","2021","1000 t","1","I","Imputed value"
"FBS","Food Balances (2010-)","398","Kazakhstan","5511","Production","S2807","Rice and products","2017","2017","1000 t","489","I","Imputed value"
"FBS","Food Balances (2010-)","398","Kazakhstan","5511","Production","S2807","Rice and products","2018","2018","1000 t","483","I","Imputed value"
"FBS","Food Balances (2010-)","398","Kazakhstan","5511","Production","S2807","Rice and products","2019","2019","1000 t","561","I","Imputed value"
"FBS","Food Balances (2010-)","398","Kazakhstan","5511","Production","S2807","Rice and products","2020","2020","1000 t","557","I","Imputed value"
"FBS","Food Balances (2010-)","398","Kazakhstan","5511","Production","S2807","Rice and products","2021","2021","1000 t","504","I","Imputed value"
"FBS","Food Balances (2010-)","398","Kazakhstan","5611","Import Quantity","S2807","Rice and products","2017","2017","1000 t","12","I","Imputed value"
"FBS","Food Balances (2010-)","398","Kazakhstan","5611","Import Quantity","S2807","Rice and products","2018","2018","1000 t","15","I","Imputed value"
"FBS","Food Balances (2010-)","398","Kazakhstan","5611","Import Quantity","S2807","Rice and products","2019","2019","1000 t","34","I","Imputed value"
"FBS","Food Balances (2010-)","398","Kazakhstan","5611","Import Quantity","S2807","Rice and products","2020","2020","1000 t","17","I","Imputed value"
"FBS","Food Balances (2010-)","398","Kazakhstan","5611","Import Quantity","S2807","Rice and products","2021","2021","1000 t","340","I","Imputed value"
"FBS","Food Balances (2010-)","398","Kazakhstan","5911","Export Quantity","S2807","Rice and products","2017","2017","1000 t","151","I","Imputed value"
"FBS","Food Balances (2010-)","398","Kazakhstan","5911","Export Quantity","S2807","Rice and products","2018","2018","1000 t","148","I","Imputed value"
"FBS","Food Balances (2010-)","398","Kazakhstan","5911","Export Quantity","S2807","Rice and products","2019","2019","1000 t","136","I","Imputed value"
"FBS","Food Balances (2010-)","398","Kazakhstan","5911","Export Quantity","S2807","Rice and products","2020","2020","1000 t","185","I","Imputed value"
"FBS","Food Balances (2010-)","398","Kazakhstan","5911","Export Quantity","S2807","Rice and products","2021","2021","1000 t","220","I","Imputed value"
"FBS","Food Balances (2010-)","398","Kazakhstan","5511","Production","S2520","Cereals, Other","2017","2017","1000 t","387","I","Imputed value"
"FBS","Food Balances (2010-)","398","Kazakhstan","5511","Production","S2520","Cereals, Other","2018","2018","1000 t","397","I","Imputed value"
"FBS","Food Balances (2010-)","398","Kazakhstan","5511","Production","S2520","Cereals, Other","2019","2019","1000 t","439","I","Imputed value"
